,»óÇ°±º,»óÇ°±º2,»ý¼ºÀÏÀÚ,´ëÇ¥»óÇ°ÄÚµå,»óÇ°¸í,»óÇ°ÄÚµå,ÀÌÀü»óÇ°ÄÚµå,º¯°æ»óÇ°ÄÚµå,½Ç¸°´õ NO,À¯»ç ½Ç¸°´õ¹øÈ£,ÃÖÁ¾»ý»êÁö,ÃÖÁ¾»ý»êÁö¸í,Lab No,B/P Type,B/P¹«°Ô,¿øÁÖ,ÆÞ,C/L,Gloss,Surface,Anti-Tape,1Â÷»ý»êÁö,1Â÷»ý»êÁö¸í,ºñ°í,Spec-Out,Spec-OutÀÏÀÚ,±¸ºÐ
5585,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150605,,Cadbury Oak,14-10280-001,,,10280,,, ,144303/11,,,,,,,,,, ,,,,»ùÇÃ
5586,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150605,,Canyon Croft Oak,14-10293-001,,,10293,,, ,149929/11,,,,,,,,,, ,,,,»ùÇÃ
5587,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150605,,Canyon Croft Oak,14-10293-004,,,10293,,, ,149928/11,,,,,,,,,, ,,,,»ùÇÃ
5588,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150605,,Rialto Oak,14-10403-001,,,10403,,, ,156038/11,,,,,,,,,, ,,,,»ùÇÃ
5589,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150605,,Rialto Oak,14-10403-002,,,10403,,, ,155943/11,,,,,,,,,, ,,,,»ùÇÃ
5590,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150605,,Croft Oak 2-board,14-10634-001,,,10634,,, ,149283/11,,,,,,,,,, ,,,,»ùÇÃ
5591,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150605,,Croft Oak 2-board,14-10634-003,,,10634,,, ,149279/11,,,,,,,,,, ,,,,»ùÇÃ
5592,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150605,,Genuine Oak,14-10675-001,,,10675,,, ,154359/11,,,,,,,,,, ,,,,»ùÇÃ
5593,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150605,,Genuine Oak,14-10675-002,,,10675,,IMP0001,SE,154358/11,115,70,1306,X,NEG,,,,, ,,,,·±´×
5594,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150605,,Saratoga Hickory,14-12059-002,,,12059,,IMP0001,SE,156980/11,,,,,,,,,, ,,,,»ùÇÃ
5595,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150605,,Yorkshire Chestnut,14-12066-001,,,12066,,, ,156018,,,,,,,,,, ,,,,»ùÇÃ
5596,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150605,,Yorkshire Chestnut,14-12066-002,,,12066,,, ,155985,,,,,,,,,, ,,,,»ùÇÃ
5597,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150605,,Morava Acacia,14-12080-001,,,12080,,, ,156348,,,,,,,,,, ,,,,»ùÇÃ
5598,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150605,,Morava Acacia,14-12080-002,,,12080,,, ,156349,,,,,,,,,, ,,,,·±´×
5599,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150605,,Jasmund Beech,14-14044-001,,,14044,,, ,156434/12,,,,,,,,,, ,,,,»ùÇÃ
5600,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150605,,Jasmund Beech,14-14044-002,,,14044,,, ,156424/11,,,,,,,,,, ,,,,»ùÇÃ
5601,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150605,,Canyon Authentic Beech,14-14091-001,,,14091,,, ,152585/11,,,,,,,,,, ,,,,»ùÇÃ
5602,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150605,,Canyon Authentic Beech,14-14091-003,,,14091,,, ,152583,,,,,,,,,, ,,,,»ùÇÃ
5603,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150605,,Canyon Cottage Walnut,14-20194-001,,,20194,,, ,153595/11,,,,,,,,,, ,,,,»ùÇÃ
5604,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150605,,Canyon Cottage Walnut,14-20194-002,,,20194,,, ,153925,,,,,,,,,, ,,,,»ùÇÃ
5605,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150605,,Kerala,14-24041-001,,,24041,,, ,150530,,,,,,,,,, ,,,,»ùÇÃ
5606,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150605,,Matera,14-50056-001,,,50056,,, ,156139/12,,,,,,,,,, ,,,,»ùÇÃ
5607,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150605,,Greystone,14-54130-001,,,54130,,IMP0001,SE,155684/12,217,70,1300,X,NO,,,,, ,,,,·±´×
5608,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150605,,Greystone,14-54130-002,,,54130,,, ,155687/11,,,,,,,,,, ,,,,»ùÇÃ
5609,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150601,,Matera,14-50056-003,,,50056,,, ,156034,,,,,,,,,, ,,,,»ùÇÃ
5610,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150519,,Armagnac Ruster Quer,12041-L134678,,,12041,,, ,134678,,,,,,,,,, ,,,,»ùÇÃ
5611,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150519,,Olmless,12070-L152726/12,,,12070,,, ,152726/12,,,,,,,,,, ,,,,»ùÇÃ
5612,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150519,,Palm Beach Ash,14-11049-002,,,11049,,IMP0001,SE,152777,115,70,1300,X,NO,,,,, ,,,,»ùÇÃ
5613,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150519,,Fiordipelle,54046-L125026/12,,,54046,,, ,125026/12,,,,,,,,,, ,,,,»ùÇÃ
5614,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150515,,Niagara Oak,10024-L157845/10,,,10024,,, ,157845/10,,,,,,,,,, ,,,,»ùÇÃ
5615,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150515,,Denver Oak,10101-L157846/10,,,10101,,, ,157846/10,,,,,,,,,, ,,,,»ùÇÃ
5616,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150512,,Niagara Oak,10024-L157652,,,10024,,, ,157652,,,,,,,,,, ,,,,»ùÇÃ
5617,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150511,,Larix Kombi,01038-L148353,,,01038,,, ,148353,,,,,,,,,, ,,,,»ùÇÃ
5618,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150511,,Larix Kombi,01038-L148354,,,01038,,, ,148354,,,,,,,,,, ,,,,»ùÇÃ
5619,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150511,,Fidellio,02018-L146958,,,02018,,, ,146958,,,,,,,,,, ,,,,»ùÇÃ
5620,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150511,,Rovere Gassato,10252-L142881,,,10252,,, ,142881,,,,,,,,,, ,,,,»ùÇÃ
5621,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150511,,Brentwood Oak,10258-L148470,,,10258,,, ,148470,,,,,,,,,, ,,,,»ùÇÃ
5622,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150511,,Rovere Kendal,10263-L152979,,,10263,,, ,152979,,,,,,,,,, ,,,,»ùÇÃ
5623,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150511,,Rovere Kendal,10263-L154919,,,10263,,, ,154919,,,,,,,,,, ,,,,»ùÇÃ
5624,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150511,,Rovere otello,10299-L145849,,,10299,,, ,145849,,,,,,,,,, ,,,,»ùÇÃ
5625,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150511,,Bernina Ash,11051-L142833,,,11051,,, ,142833,,,,,,,,,, ,,,,»ùÇÃ
5626,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150511,,Armagnac Ruster Quer,12041-L132205,,,12041,,, ,132205,,,,,,,,,, ,,,,»ùÇÃ
5627,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150511,,Olmo Balaton,12053-L150462,,,12053,,, ,150462,,,,,,,,,, ,,,,»ùÇÃ
5628,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150511,,String Oak,12063-L154919,,,12063,,, ,154919,,,,,,,,,, ,,,,»ùÇÃ
5629,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150511,,Olmless Ruster,12070-L155391,,,12070,,, ,155391,,,,,,,,,, ,,,,»ùÇÃ
5630,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150511,,Palm Beach Ash,14-11049-002,,,11049,,IMP0001,SE,152777/11,115,70,1300,X,NO,,,,, ,,,,»ùÇÃ
5631,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150511,,College Ash,14-11050-100,,,11050,,, ,140763,,,,,,,,,, ,,,,»ùÇÃ
5632,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150511,,Armagnac Ruster,14-12029-121,,,12029,,, ,,,,,,,,,,, ,,,,»ùÇÃ
5633,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150511,,Olmo Laevis,14-12045-103,,,12045,,IMP0001,SE,137274/12,209,65,1300,X,NO,,,,, ,,,,·±´×
5634,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150511,,Tribeca,14-12057-002,,,12057,,, ,152479,,,,,,,,,, ,,,,»ùÇÃ
5635,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150511,,Tivoli,14-54108-001,,,54108,,, ,142604/13,,,,,,,,,, ,,,,»ùÇÃ
5636,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150511,,Steelwood,20193-L153440,,,20193,,, ,153440,,,,,,,,,, ,,,,»ùÇÃ
5637,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150511,,Nabucco Cherry,21117-L144122,,,21117,,, ,144122/11,,,,,,,,,, ,,,,»ùÇÃ
5638,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150511,,Delemont Birnbaum,22033-L74939,,,22033,,, ,74939,,,,,,,,,, ,,,,»ùÇÃ
5639,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150511,,Pruno Rose,22050-L148694,,,22050,,, ,148694,,,,,,,,,, ,,,,»ùÇÃ
5640,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150511,,Twist,54056-L78603,,,54056,,, ,78603/13,,,,,,,,,, ,,,,»ùÇÃ
5641,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150501,,Suggest,12044-L139495,,,12044,,IMP0004,SH,,,,,,,,,,, ,,,,·±´×
5642,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150430,,Cottage Pine 2-board,14-02604-001,,,02604,,, ,155495/12,,,,,,,,,, ,,,,»ùÇÃ
5643,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150430,,Manor House Oak Lhd,14-10177-001,,,10177,,, ,151330,,,,,,,,,, ,,,,»ùÇÃ
5644,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150430,,Manor House Oak Lhd,14-10177-002,,,10177,,, ,151326,,,,,,,,,, ,,,,»ùÇÃ
5645,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150430,,Manor House Oak Lhd,14-10177-003,,,10177,,, ,151333,,,,,,,,,, ,,,,»ùÇÃ
5646,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150430,,Manor House Oak Lhd,14-10177-004,,,10177,,, ,151336,,,,,,,,,, ,,,,»ùÇÃ
5647,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150430,,Canyon Spring Oak,14-10181-003,,,10181,,, ,155750,,,,,,,,,, ,,,,»ùÇÃ
5648,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150430,,Rialto Oak,14-10403-003,,,10403,,, ,156572,,,,,,,,,, ,,,,»ùÇÃ
5649,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150430,,Crisana Akazie,14-12068-001,,,12068,,, ,157246,,,,,,,,,, ,,,,»ùÇÃ
5650,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150430,,Crisana Akazie,14-12068-002,,,12068,,, ,157247,,,,,,,,,, ,,,,»ùÇÃ
5651,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150430,,Crisana Akazie,14-12068-003,,,12068,,, ,157249,,,,,,,,,, ,,,,»ùÇÃ
5652,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150430,,Crisana Akazie,14-12068-004,,,12068,,, ,157248,,,,,,,,,, ,,,,»ùÇÃ
5653,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150430,,Pinara,14-54122-002,,,54122,,, ,156085/11,,,,,,,,,, ,,,,»ùÇÃ
5654,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150430,,Pinara,14-54122-003,,,54122,,, ,156087/11,,,,,,,,,, ,,,,»ùÇÃ
5655,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150428,,Denver Oak,14-10101-122,,,10101,,IMP0004,SH,,164,70,1300,X,NO,,,,, ,14-10101-105ÀÇ Ä®¶ó¸ÞÄ¡,,,·±´×
5656,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150428,,Saratoga Hickory,14-12059-001,,,12059,,, ,156974/13,,,,,,,,,, ,,,,»ùÇÃ
5657,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150427,,Nabucco Cherry,14-21117-001,,,21117,,IMP0001,SE,144988,217,70,1300,X,NO,,,,, ,,,,·±´×
5658,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150417,,Moldau Acacia,12004-L156763,,,12004,,, ,156763,,,,,,,,,, ,,,,»ùÇÃ
5659,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150417,,Olmless Ruster,12070-L156766,,,12070,,, ,156766,,,,,,,,,, ,,,,»ùÇÃ
5660,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150417,,Simssee Buche,14019-L156970,,,14019,,, ,156970,,,,,,,,,, ,,,,»ùÇÃ
5661,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150415,,Strichlack,14-50013-159,,,50013,,IMP0004,SH,,164,70,1100,X,NO,,,,, ,14-50013-138ÀÇ 164/70g,,,»ùÇÃ
5662,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150413,,Canyon Arctic Pine,14-01049-001,,,01049,,, ,154924/11,,,,,,,,,, ,,,,»ùÇÃ
5663,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150413,,Torano,14-54124-001,,,54124,,IMP0001,SE,156393,115,70,1300,X,NO,,,,, ,,,,·±´×
5664,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150413,,Torano,14-54124-002,,,54124,,, ,156412,,,,,,,,,, ,,,,»ùÇÃ
5665,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150413,,Torano,14-54124-003,,,54124,,, ,156337,,,,,,,,,, ,,,,»ùÇÃ
5666,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150413,,Torano,54124-L156438,,,54124,,, ,156438,,,,,,,,,, ,,,,»ùÇÃ
5667,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150406,,Rovere Ledro,10017-L156676,,,10017,,, ,156676,,,,,,,,,, ,,,,»ùÇÃ
5668,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150406,,Rovere Ledro,10017-L156683,,,10017,,, ,156683,,,,,,,,,, ,,,,»ùÇÃ
5669,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150406,,Niagara Oak,10024-L156674,,,10024,,, ,156674,,,,,,,,,, ,,,,»ùÇÃ
5670,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150406,,Faggio Rigato,14084-L156697,,,14084,,, ,156697,,,,,,,,,, ,,,,»ùÇÃ
5671,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150406,,Canadian Walnut,20010-L156675,,,20010,,, ,156675,,,,,,,,,, ,,,,»ùÇÃ
5672,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150406,,Springfield Walnut,20030-L156684,,,20030,,, ,156684,,,,,,,,,, ,,,,»ùÇÃ
5673,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150402,,Colorado Oak,10004-L156673,,,10004,,, ,156673,,,,,,,,,, ,,,,»ùÇÃ
5674,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150402,,Laredo Oak,10068-L156858/10,,,10068,,IMP0004,SH,156858/10,,,,,,,,,, ,,,,»ùÇÃ
5675,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150330,,Lindberg Oak,10063-L156636,,,10063,,, ,156636,,,,,,,,,, ,,,,»ùÇÃ
5676,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150326,,South Oak 2-board,10909-L156489/10,,,10909,,IMP0004,SH,156489/10,,,,,,,,,, ,SH Ä®¶ó¸ÞÄ¡,,,»ùÇÃ
5677,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150326,,South Oak 2-board,10909-L156490/10,,,10909,,IMP0004,SH,156490/10,,,,,,,,,, ,SH Ä®¶ó¸ÞÄ¡,,,»ùÇÃ
5678,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150326,,South Oak 2-board,10909-L156491/10,,,10909,,IMP0004,SH,156491/10,,,,,,,,,, ,SH Ä®¶ó¸ÞÄ¡,,,»ùÇÃ
5679,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150326,,South Oak 2-board,10909-L156492/10,,,10909,,IMP0004,SH,156492/10,,,,,,,,,, ,SH Ä®¶ó¸ÞÄ¡,,,»ùÇÃ
5680,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150326,,South Oak 2-board,10909-L156493/10,,,10909,,IMP0004,SH,156493/10,,,,,,,,,, ,SH Ä®¶ó¸ÞÄ¡,,,»ùÇÃ
5681,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150326,,South Oak 2-board,10909-L156494/10,,,10909,,IMP0004,SH,156494/10,,,,,,,,,, ,SH Ä®¶ó¸ÞÄ¡,,,»ùÇÃ
5682,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150326,,South Oak 2-board,10909-L156495/10,,,10909,,IMP0004,SH,156495/10,,,,,,,,,, ,SH Ä®¶ó¸ÞÄ¡,,,»ùÇÃ
5683,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150326,,South Oak 2-board,10909-L156496/10,,,10909,,IMP0004,SH,156496/10,,,,,,,,,, ,SH Ä®¶ó¸ÞÄ¡,,,»ùÇÃ
5684,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150326,,South Oak 2-board,10909-L156497/10,,,10909,,IMP0004,SH,156479/10,,,,,,,,,, ,SH Ä®¶ó¸ÞÄ¡,,,»ùÇÃ
5685,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150325,,Rovore Ginevra,10021-L61344,,,10021,,IMP0004,SH,61344,,,,,,,,,, ,,,,»ùÇÃ
5686,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150325,,Niagara Oak,10024-L140355,,,10024,,IMP0004,SH,140355,,,,,,,,,, ,,,,»ùÇÃ
5687,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150325,,Laredo Oak,10068-L75233,,,10068,,IMP0004,SH,75233,,,,,,,,,, ,,,,»ùÇÃ
5688,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150325,,Canyon Frontier Oak,10357 05_D000579,,,10357,,IMP0004,SH,,,,,,,,,,, ,µðÁöÅÐÁ¶»ö Çß´ø°Í,,,»ùÇÃ
5689,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150325,,Niagara Oak,14-10024-151,,,10024,,IMP0004,SH,42925,,,,,,,,,, ,,,,»ùÇÃ
5690,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150325,,White Wash Oak,14-10115-108,,,10115,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
5691,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150325,,East Oak,14-10143-100,,,10143,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
5692,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150325,,Coimbra Ash,14-11028-129,,,11028,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
5693,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150325,,Noce Padova,14-20011-106,,,20011,,IMP0004,SH,,,,,,,,,,, ,,,,»ùÇÃ
5694,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150325,,Virginia Walnut,14-20101-120,,,20101,,IMP0004,SH,116848,,,,,,,,,, ,,,,»ùÇÃ
5695,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150325,,Samoa Teak,14-24007-002,,,24007,,IMP0004,SH,48159,,,,,,,,,, ,,,,»ùÇÃ
5696,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150325,,Agora,26007-L301562,,,26007,,IMP0004,SH,301562,,,,,,,,,, ,,,,»ùÇÃ
5697,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150324,,Wyoming Maple,16-16316-103,,,16016,,IMP0004,SH,119961,164,70,1300,NO,NO,,,,, ,AG->SH »ý»êº¯°æ EMAIL2015-03-24,,,·±´×
5698,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150319,,Bavarian Beech,14-14001-004,,,14001,,IMP0004,SH,,201,70,1100,X,NO,,,,, ,,,,»ùÇÃ
5699,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150313,,Riviera Oak,10200-L155428,,,10200,,, ,155428,,,,,,,,,, ,,,,»ùÇÃ
5700,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150313,,Riviera Oak,10200-L155430,,,10200,,, ,155430,,,,,,,,,, ,,,,»ùÇÃ
5701,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150313,,Riviera Oak,10200-L155431,,,10200,,, ,155431,,,,,,,,,, ,,,,»ùÇÃ
5702,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150313,,San Diego Butternut,14-20200-002,,,20200,,IMP0001,SE,155446,115,70,1300,X,NO,,,,, ,,,,»ùÇÃ
5703,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150313,,San Diego Butternut,14-20200-003,,,20200,,, ,155447/11,,,,,,,,,, ,,,,·±´×
5704,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150313,,San Diego Butternut,14-20200-004,,,20200,,, ,155448,,,,,,,,,, ,,,,»ùÇÃ
5705,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150311,,Kassandra Pine,14-01061-001,,,01061,,IMP0001,SE,152821,,,,,,,,,, ,,,,»ùÇÃ
5706,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150311,,Riviera Oak,14-10200-001,,,10200,,IMP0001,SE,155423/13,,,,,,,,,, ,,,,·±´×
5707,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150311,,Riviera Oak,14-10200-002,,,10200,10300,IMP0001,SE,155427/13,,,,,,,,,, ,,,,·±´×
5708,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150311,,Rovere Kendal,14-10263-003,,14-10363-003,10263,,IMP0001,SE,152979/11,,,,,,,,,, ,,,,·±´×
5709,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150311,,Linus,14-57074-004,,,57074,,IMP0001,SE,152528,,,,,,,,,, ,,,,»ùÇÃ
5710,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150306,,Noce Narciso,14-20065-137,,,20065,,IMP0004,SH,43213C,204,70,1300,YES,NO,,,,, ,NOCE NARCISO,,,
5711,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150305,,Canyon Cigar Tree,14-120054-001,,,12054,,IMP0001,SE,150613/11,,,,,,,,,, ,,,,
5712,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150305,,Canyon Cigar Tree,14-12054-001,,,12054,,IMP0001,SE,150613/11,,,,,,,,,, ,,,,
5713,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150305,,Canyon Cigar Tree,14-12054-002,,,12054,,IMP0001,SE,150642,,,,,,,,,, ,,,,
5714,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150305,,Canyon Cigar Tree,14-12054-003,,,12054,,IMP0001,SE,150641,,,,,,,,,, ,,,,
5715,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150305,,Canyon Cigar Tree,14-12054-004,,,12054,,IMP0001,SE,150643,,,,,,,,,, ,,,,
5716,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150304,,Brentwood Oak,14-10258-001,,,10258,,, ,154350,,,,,,,,,, ,,,,»ùÇÃ
5717,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150304,,Columbia Walnut,14-20187-005,,,20187,20387,IMP0001,SE,151093,301,65,1300,X,NO,,,,, ,À¯»çÄÃ·¯ 14-20387-005,,,·±´×
5718,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150304,,Oriental Brown,14-54115-002,,,54115,,, ,152456,,,,,,,,,, ,,,,
5719,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150304,,Oriental Brown,14-54115-003,,,54115,,, ,152494,,,,,,,,,, ,,,,
5720,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150304,,Oriental Brown,14-54115-004,,,54115,,, ,152496,,,,,,,,,, ,,,,
5721,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150304,,Versilia,14-54120-002,,,54120,,IMP0001,SE,152407/11,,,,,,,,,, ,,,,
5722,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150304,,Versilia,14-54120-010,,,54120,,IMP0001,SE,152394/11,118,70,1300,X,NO,,,,, ,b/p 118 eur 0.60/kg,,,·±´×
5723,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150209,,Royal Planked Natural Oak,14-10019-110(TEST),,,10019,,IMP0004,SH,115256,164,70,1399,X,NO,,,,, ,,,,
5724,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150119,,Vintage Steel,14-54072-106,,,54072,,IMP0001,SE,138052,204,65,1300,X,NO,,,,, ,,,,
5725,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150116,,Sacramento Pine 2-strip,14-01725-100,,,01725,,IMP0004,SH,67635,204,70,1220,X,NEG,,,,, ,,,,
5726,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150116,,Vintage Pine fhs,14-02004-001,,,02004,,IMP0001,SE,61053A,212,80,,X,NO,,,,, ,,,,
5727,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150116,,Vesuv CN,14-54379-100,,,54379,,IMP0004,SH,,164,70,1300,X,NO,,,,, ,,,,
5728,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150115,,Colorado Oak,14-10004-105,,,10004,,IMP0015,QZ,141766,209,70,1100,X,NO,,,,, ,SH->QZ,,,
5729,[1] ¸ð¾çÁö,[11] ÀÏ¹Ý,20150115,,Noce Athena,14-20034-108,,,20034,,IMP0003,SRL,301600,105,77,,X,NO,,,,, ,,,,
